cycle_id,symbol,start,end,status,n_puts,n_calls,assigned,called_away,premium,option_pnl,stock_pnl,costs,max_margin_lev,max_margin_unlev,put_strike,assign_fsp,assign_date,first_call_spot,min_spot_while_held,shares_assigned,shares_ca_delta,shares_called_away,shares_sold,max_uncovered_at_call,residual_after_call_away,n_call_topups,option_pnl_t,stock_pnl_t,costs_t,total_pnl,sector,duration_days,assignment_gap_pct,drawdown_while_held_pct
94,INDUSINDBK,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,185853.96,185853.96,0.0,232.9793542568,2072412.0,10362060.0,960.0,0.0,,,,0,0,0,0,0,0,0,185853.96,0.0,232.9793542568,185620.9806457432,Financial Services,24,,
95,LT,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,90737.53,90737.53,0.0,125.8230865474,2092775.75,10463878.75,1400.0,0.0,,,,0,0,0,0,0,0,0,90737.53,0.0,125.8230865474,90611.7069134526,Capital Goods,24,,
96,AXISBANK,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,109512.0,109512.0,0.0,146.97402896,2183376.0,10916880.0,700.0,0.0,,,,0,0,0,0,0,0,0,109512.0,0.0,146.97402896,109365.02597104,Financial Services,24,,
97,TECHM,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,87253.32,87253.32,0.0,121.89784524560001,2188686.0,10943430.0,960.0,0.0,,,,0,0,0,0,0,0,0,87253.32,0.0,121.89784524560001,87131.4221547544,Information Technology,24,,
98,ICICIBANK,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,80169.375,80169.375,0.0,113.91721448749999,2178426.25,10892131.25,610.0,0.0,,,,0,0,0,0,0,0,0,80169.375,0.0,113.91721448749999,80055.4577855125,Financial Services,24,,
99,INFY,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,60459.36,60459.36,0.0,91.7123057888,2059044.0,10295220.0,1320.0,0.0,,,,0,0,0,0,0,0,0,60459.36,0.0,91.7123057888,60367.6476942112,Information Technology,24,,
100,HEROMOTOCO,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,100766.25,100766.25,0.0,137.12124192500002,2183025.0,10915125.0,2800.0,0.0,,,,0,0,0,0,0,0,0,100766.25,0.0,137.12124192500002,100629.128758075,Automobile,24,,
101,M&M,2021-05-31,2021-10-28,completed,1,4,True,True,1081489.5,522224.4999999992,1340640.000000001,91435.21053280999,2256744.0,11283720.0,800.0,791.8,2021-06-24,794.25,728.7,13300,0,13300,0,0,0,0,522224.4999999991,1340640.000000001,91435.21053281,1771429.28946719,Automobile,150,-0.010250000000000092,-0.07969184137408425
102,INFY,2021-06-28,2021-07-29,put_expired_otm,1,0,False,False,85936.5,85936.5,0.0,120.41434216999998,2308644.0,11543220.0,1480.0,0.0,,,,0,0,0,0,0,0,0,85936.5,0.0,120.41434216999998,85816.08565783,Information Technology,31,,
103,MARUTI,2021-06-28,2021-09-30,completed,1,2,True,True,248429.91999999998,-302850.0800000003,623280.0000000002,94001.6239232736,2301296.0,11506480.0,7200.0,6993.45,2021-07-29,6977.7,6608.6,1600,0,1600,0,0,0,0,-302850.0800000003,623280.0000000002,94001.6239232736,226428.29607672634,Automobile,94,-0.028687499999999977,-0.05503006384545528
104,TCS,2021-06-28,2021-08-26,completed,1,1,True,True,164268.0,-829511.999999999,1713779.999999999,99722.49966223998,2450664.0,12253320.0,3200.0,3195.8,2021-07-29,3167.45,3167.45,3600,0,3600,0,0,0,0,-829511.999999999,1713779.999999999,99722.49966223998,784545.5003377601,Information Technology,59,-0.0013124999999999387,-0.00887101821140257
105,TITAN,2021-06-28,2021-07-29,put_expired_otm,1,0,False,False,115299.52500000001,115299.52500000001,0.0,153.49413887450004,2115543.75,10577718.75,1660.0,0.0,,,,0,0,0,0,0,0,0,115299.52500000001,0.0,153.49413887450004,115146.0308611255,Consumer Durables,31,,
106,TECHM,2021-06-28,2021-07-29,put_expired_otm,1,0,False,False,148473.0,148473.0,0.0,190.86671234,2202552.0,11012760.0,1020.0,0.0,,,,0,0,0,0,0,0,0,148473.0,0.0,190.86671234,148282.13328766,Information Technology,31,,
107,TATASTEEL,2021-08-02,2021-08-26,put_expired_otm,1,0,False,False,242781.93,242781.93,0.0,297.1132666994,2076669.0,10383345.0,1360.0,0.0,,,,0,0,0,0,0,0,0,242781.93,0.0,297.1132666994,242484.8167333006,Metals & Mining,24,,
108,HINDALCO,2021-08-02,2021-08-26,put_expired_otm,1,0,False,False,184887.96,184887.96,0.0,231.8910779768,2165394.0,10826970.0,420.0,0.0,,,,0,0,0,0,0,0,0,184887.96,0.0,231.8910779768,184656.0689220232,Metals & Mining,24,,
109,BAJAJFINSV,2021-08-02,2021-08-26,put_expired_otm,1,0,False,False,12756.652499999998,12756.652499999998,0.0,37.97138957345,202482.0,1012410.0,13500.0,0.0,,,,0,0,0,0,0,0,0,12756.652499999998,0.0,37.97138957345,12718.681110426549,Financial Services,24,,
110,BRITANNIA,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,60693.600000000006,60693.600000000006,0.0,91.97619588799999,2219370.0,11096850.0,3700.0,0.0,,,,0,0,0,0,0,0,0,60693.600000000006,0.0,91.97619588799999,60601.62380411201,FMCG,31,,
111,BAJAJFINSV,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,75962.28,75962.28,0.0,109.1775854024,1823952.0,9119760.0,15200.0,0.0,,,,0,0,0,0,0,0,0,75962.28,0.0,109.1775854024,75853.1024145976,Financial Services,31,,
112,TECHM,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,163390.08,163390.08,0.0,207.67199632639998,2281860.0,11409300.0,1360.0,0.0,,,,0,0,0,0,0,0,0,163390.08,0.0,207.67199632639998,163182.4080036736,Information Technology,31,,
113,BAJFINANCE,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,110223.75,110223.75,0.0,147.77587227499998,2309632.5,11548162.5,6600.0,0.0,,,,0,0,0,0,0,0,0,110223.75,0.0,147.77587227499998,110075.974127725,Financial Services,31,,
114,TATACONSUM,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,75683.7,75683.7,0.0,108.863742746,2159055.0,10795275.0,800.0,0.0,,,,0,0,0,0,0,0,0,75683.7,0.0,108.863742746,75574.83625725399,FMCG,31,,
115,HCLTECH,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,110052.59999999999,110052.59999999999,0.0,147.583058108,2309895.0,11549475.0,1100.0,0.0,,,,0,0,0,0,0,0,0,110052.59999999999,0.0,147.583058108,109905.016941892,Information Technology,31,,
116,HINDUNILVR,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,48423.54,48423.54,0.0,78.1529916932,1676136.0,8380680.0,2540.0,0.0,,,,0,0,0,0,0,0,0,48423.54,0.0,78.1529916932,48345.3870083068,FMCG,31,,
117,TCS,2021-08-30,2021-09-30,put_expired_otm,1,0,False,False,55691.99999999999,55691.99999999999,0.0,86.34149335999999,1688952.0,8444760.0,3520.0,0.0,,,,0,0,0,0,0,0,0,55691.99999999999,0.0,86.34149335999999,55605.65850663999,Information Technology,31,,
118,COALINDIA,2021-10-04,2022-03-31,completed,1,5,True,True,557592.0,-332808.0,1024800.0,49546.20308176,1180704.0,5903520.0,177.5,166.55,2021-10-28,164.45,140.7,33600,0,33600,0,0,0,0,-332808.0,1024800.0,49546.20308176,642445.7969182399,Oil Gas & Consumable Fuels,178,-0.06169014084507041,-0.15520864605223672
119,IOC,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,156000.0,156000.0,0.0,199.34648,2339025.0,11695125.0,120.0,0.0,,,,0,0,0,0,0,0,0,156000.0,0.0,199.34648,155800.65352,Oil Gas & Consumable Fuels,24,,
120,TATAMOTORS,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,213130.125,213130.125,0.0,263.7081362225,2333779.5,11668897.5,315.0,0.0,,,,0,0,0,0,0,0,0,213130.125,0.0,263.7081362225,212866.4168637775,Automobile,24,,
121,SUNPHARMA,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,126877.51999999999,126877.51999999999,0.0,166.5376764816,2401630.0,12008150.0,780.0,0.0,,,,0,0,0,0,0,0,0,126877.51999999999,0.0,166.5376764816,126710.98232351839,Healthcare,24,,
122,POWERGRID,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,153590.4,153590.4,0.0,196.631872832,2303216.04,11516080.2,180.0,0.0,,,,0,0,0,0,0,0,0,153590.4,0.0,196.631872832,153393.768127168,Power,24,,
123,TITAN,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,59450.625,59450.625,0.0,90.5758851125,917977.5,4589887.5,2040.0,0.0,,,,0,0,0,0,0,0,0,59450.625,0.0,90.5758851125,59360.0491148875,Consumer Durables,24,,
124,POWERGRID,2021-11-29,2021-12-30,put_expired_otm,1,0,False,False,239985.0,239985.0,0.0,293.9623013,2431208.04,12156040.2,190.0,0.0,,,,0,0,0,0,0,0,0,239985.0,0.0,293.9623013,239691.0376987,Power,31,,
125,BHARTIARTL,2021-11-29,2022-04-01,residual_after_call_away,1,3,True,True,737246.0549999999,-339209.5450000003,1285847.0980000005,98510.44196664313,2444761.94,12223809.7,700.0,679.35,2021-12-30,683.8,653.7,16974,0,16150,824,824,824,0,-339209.5450000003,1285847.0980000005,98510.44196664312,848127.111033357,Telecommunication,123,-0.02949999999999997,-0.03775667917862657
126,ADANIPORTS,2021-11-29,2021-12-30,put_expired_otm,1,0,False,False,394996.0,394996.0,0.0,468.59459367999995,2379475.0,11897375.0,680.0,0.0,,,,0,0,0,0,0,0,0,394996.0,0.0,468.59459367999995,394527.40540632,Services,31,,
127,HCLTECH,2022-01-03,2023-09-28,completed,1,12,True,True,714975.24,-992184.7600000005,2353960.0000000005,99623.48826467921,2433732.0,12168660.0,1250.0,1077.75,2022-01-27,1080.45,883.15,9800,0,9800,0,7700,0,6,-992184.7600000005,2353960.0000000005,99623.48826467921,1262151.751735321,Information Technology,633,-0.13780000000000003,-0.1805613546740895
128,TECHM,2022-01-03,2024-08-29,completed,1,6,True,True,382000.08,-1502599.92,2316600.0,97777.74278078237,2413944.0,12069720.0,1700.0,1445.6,2022-01-27,1410.65,965.05,7200,0,7200,0,6600,0,4,-1502599.92,2316600.0,97777.74278078238,716222.3372192177,Information Technology,969,-0.14964705882352947,-0.33242252351964585
129,WIPRO,2022-01-03,,open,1,8,True,False,487388.0,-1817212.0,0.0,51389.32598044,2440208.0,12201040.0,335.0,272.375,2022-01-27,276.075,170.39,18400,18400,0,0,800,0,0,-1817212.0,-2998648.0000000005,51389.32598044,-4867249.325980441,Information Technology,1639,-0.18694029850746263,-0.37442863698944473
130,SUNPHARMA,2022-01-03,2022-01-27,put_expired_otm,1,0,False,False,94594.5,94594.5,0.0,130.16827181,2457378.0,12286890.0,800.0,0.0,,,,0,0,0,0,0,0,0,94594.5,0.0,130.16827181,94464.33172819,Healthcare,24,,
131,DRREDDY,2022-01-03,2023-04-27,completed,1,15,True,True,708480.7250000001,-252925.52499999997,1298906.25,73580.0312239205,1800093.75,9000468.75,4650.0,4256.35,2022-01-27,4309.45,3718.85,1875,0,1875,0,1625,0,8,-252925.52499999997,1298906.25,73580.0312239205,972400.6937760795,Healthcare,479,-0.08465591397849459,-0.12628190820773677
132,TITAN,2022-01-03,2022-10-27,completed,1,9,True,True,1120084.9875,736347.4875000007,1354049.9999999993,70534.66856709277,1789020.0,8945100.0,2380.0,2310.05,2022-01-27,2360.3,1936.15,3375,0,3375,0,1125,0,1,736347.4875000006,1354049.9999999993,70534.66856709275,2019862.8189329072,Consumer Durables,297,-0.02939075630252097,-0.16185796844224154
133,INFY,2022-01-03,2022-03-31,completed,1,2,True,True,388907.27999999997,-1254492.7200000002,1643400.0,107332.0126411024,2561616.0,12808080.0,1780.0,1678.6,2022-01-27,1686.2,1678.15,7200,0,7200,0,0,0,0,-1254492.7200000002,1643400.0,107332.0126411024,281575.26735889737,Information Technology,87,-0.05696629213483151,-0.00026808054330984543
134,BHARTIARTL,2022-04-04,2022-04-28,put_expired_otm,1,0,False,False,46683.0,46683.0,0.0,76.19213414000001,1231029.0,6155145.0,720.0,0.0,,,,0,0,0,0,0,0,0,46683.0,0.0,76.19213414000001,46606.80786586,Telecommunication,24,,
135,HINDUNILVR,2022-05-04,2022-05-26,put_expired_otm,1,0,False,False,80993.25,80993.25,0.0,114.845375585,1637922.0,8189610.0,2100.0,0.0,,,,0,0,0,0,0,0,0,80993.25,0.0,114.845375585,80878.404624415,FMCG,22,,
136,BAJAJ-AUTO,2022-05-30,2022-06-30,put_expired_otm,1,0,False,False,124800.0,124800.0,0.0,164.19718399999996,1798550.0,8992750.0,3600.0,0.0,,,,0,0,0,0,0,0,0,124800.0,0.0,164.19718399999996,124635.802816,Automobile,31,,
137,M&M,2022-07-04,2022-07-28,put_expired_otm,1,0,False,False,216898.5,216898.5,0.0,267.95351213000004,2057706.0,10288530.0,1050.0,0.0,,,,0,0,0,0,0,0,0,216898.5,0.0,267.95351213000004,216630.54648787,Automobile,24,,
138,BAJAJFINSV,2022-07-29,2022-08-25,put_expired_otm,1,0,False,False,110053.12500000001,110053.12500000001,0.0,147.58364956250003,2062087.5,10310437.5,13750.0,0.0,,,,0,0,0,0,0,0,0,110053.12500000001,0.0,147.58364956250003,109905.54135043752,Financial Services,27,,
139,BAJFINANCE,2022-07-29,2022-08-25,put_expired_otm,1,0,False,False,28500.45,28500.45,0.0,55.708036961000005,502406.25,2512031.25,6700.0,0.0,,,,0,0,0,0,0,0,0,28500.45,0.0,55.708036961000005,28444.741963039,Financial Services,27,,
140,TATASTEEL,2022-07-29,2022-08-25,put_expired_otm,1,0,False,False,3400.0,3400.0,0.0,27.430372,79857.5,399287.5,94.0,0.0,,,,0,0,0,0,0,0,0,3400.0,0.0,27.430372,3372.569628,Metals & Mining,27,,
141,COALINDIA,2022-08-29,2022-10-27,completed,1,1,True,True,103320.0,-224280.0,453600.0,31155.549567200003,758520.0,3792600.0,217.5,213.9,2022-09-29,212.25,212.25,16800,0,16800,0,0,0,0,-224280.0,453600.0,31155.549567200003,198164.45043280002,Oil Gas & Consumable Fuels,59,-0.016551724137931045,-0.007713884992987419
142,BAJAJFINSV,2022-08-29,2022-09-29,put_expired_otm,1,0,False,False,102033.74999999999,102033.74999999999,0.0,138.54918207499998,1067290.0,5336450.0,15250.0,0.0,,,,0,0,0,0,0,0,0,102033.74999999999,0.0,138.54918207499998,101895.20081792498,Financial Services,31,,
143,AXISBANK,2022-10-28,2022-11-24,put_expired_otm,1,0,False,False,122264.99999999999,122264.99999999999,0.0,161.34130369999997,2269872.0,11349360.0,860.0,0.0,,,,0,0,0,0,0,0,0,122264.99999999999,0.0,161.34130369999997,122103.65869629999,Financial Services,27,,
144,JSWSTEEL,2022-10-28,2022-11-24,put_expired_otm,1,0,False,False,167690.25,167690.25,0.0,212.516481845,2246049.0,11230245.0,640.0,0.0,,,,0,0,0,0,0,0,0,167690.25,0.0,212.516481845,167477.733518155,Metals & Mining,27,,
145,SUNPHARMA,2022-10-28,2022-11-24,put_expired_otm,1,0,False,False,138069.75,138069.75,0.0,179.14661895499998,2260762.0,11303810.0,950.0,0.0,,,,0,0,0,0,0,0,0,138069.75,0.0,179.14661895499998,137890.603381045,Healthcare,27,,
146,SBIN,2022-10-28,2022-11-24,put_expired_otm,1,0,False,False,182520.0,182520.0,0.0,229.2233816,2144805.0,10724025.0,550.0,0.0,,,,0,0,0,0,0,0,0,182520.0,0.0,229.2233816,182290.7766184,Financial Services,27,,
147,POWERGRID,2022-10-28,2022-11-24,put_expired_otm,1,0,False,False,54000.0,54000.0,0.0,84.43532,2267460.0,11337300.0,210.0,0.0,,,,0,0,0,0,0,0,0,54000.0,0.0,84.43532,53915.56468,Power,27,,
148,BHARTIARTL,2022-10-28,2022-11-24,put_expired_otm,1,0,False,False,59094.75,59094.75,0.0,90.174963455,1609195.5,8045977.5,770.0,0.0,,,,0,0,0,0,0,0,0,59094.75,0.0,90.174963455,59004.575036545,Telecommunication,27,,
149,APOLLOHOSP,2022-11-28,2022-12-29,put_expired_otm,1,0,False,False,160600.65,160600.65,0.0,204.52948027699998,2358615.0,11793075.0,4500.0,0.0,,,,0,0,0,0,0,0,0,160600.65,0.0,204.52948027699998,160396.120519723,Healthcare,31,,
150,HDFCLIFE,2022-11-28,2022-12-29,put_expired_otm,1,0,False,False,71060.0,71060.0,0.0,103.6547748,2298164.0,11490820.0,550.0,0.0,,,,0,0,0,0,0,0,0,71060.0,0.0,103.6547748,70956.3452252,Financial Services,31,,
151,INFY,2022-11-28,2023-12-29,residual_after_call_away,1,11,True,True,471067.12,123817.11999999895,624575.7100000011,97580.07327840371,2502836.0,12514180.0,1540.0,1517.55,2022-12-29,1508.2,1223.4,7800,0,7600,200,7000,200,9,123817.11999999895,624575.7100000011,97580.0732784037,650812.7567215963,Information Technology,396,-0.014577922077922079,-0.19383216368488676
152,BPCL,2022-11-28,2022-12-29,put_expired_otm,1,0,False,False,45540.0,45540.0,0.0,74.9044532,2415204.0,12076020.0,305.0,0.0,,,,0,0,0,0,0,0,0,45540.0,0.0,74.9044532,45465.0955468,Oil Gas & Consumable Fuels,31,,
153,HDFCBANK,2022-11-28,2022-12-29,put_expired_otm,1,0,False,False,49173.74,49173.74,0.0,78.9981520092,2340492.0,11702460.0,1520.0,0.0,,,,0,0,0,0,0,0,0,49173.74,0.0,78.9981520092,49094.7418479908,Financial Services,31,,
154,JSWSTEEL,2022-11-28,2022-12-29,put_expired_otm,1,0,False,False,96284.43,96284.43,0.0,132.07211314939997,2019303.0,10096515.0,680.0,0.0,,,,0,0,0,0,0,0,0,96284.43,0.0,132.07211314939997,96152.35788685059,Metals & Mining,31,,
155,HINDALCO,2023-01-03,2023-01-25,put_expired_otm,1,0,False,False,173219.76,173219.76,0.0,218.74591722079998,2317896.0,11589480.0,460.0,0.0,,,,0,0,0,0,0,0,0,173219.76,0.0,218.74591722079998,173001.0140827792,Metals & Mining,22,,
156,JSWSTEEL,2023-01-03,2023-04-27,completed,1,3,True,True,30536.864999999998,20479.36499999994,10057.500000000062,8090.944596671699,196843.50000000003,984217.5000000001,730.0,724.65,2023-01-25,721.35,657.8,1350,0,1350,0,0,0,0,20479.36499999994,10057.500000000062,8090.9445966717,22445.920403328302,Metals & Mining,114,-0.007328767123287672,-0.09225143172566075
157,BAJAJ-AUTO,2023-01-30,2023-02-23,put_expired_otm,1,0,False,False,63253.00000000001,63253.00000000001,0.0,94.85956474000001,1849450.0,9247250.0,3700.0,0.0,,,,0,0,0,0,0,0,0,63253.00000000001,0.0,94.85956474000001,63158.14043526001,Automobile,24,,
158,ULTRACEMCO,2023-04-03,2023-04-27,put_expired_otm,1,0,False,False,52884.0,52884.0,0.0,88.22847872000001,2303584.0,11517920.0,7200.0,0.0,,,,0,0,0,0,0,0,0,52884.0,0.0,88.22847872000001,52795.77152128,Construction Materials,24,,
159,NESTLEIND,2023-04-28,2023-05-25,put_expired_otm,1,0,False,False,24078.600000000002,24078.600000000002,0.0,53.025975488000014,2239764.8,11198824.0,20000.0,0.0,,,,0,0,0,0,0,0,0,24078.600000000002,0.0,53.025975488000014,24025.574024512003,FMCG,27,,
160,TATACONSUM,2023-04-28,2023-05-25,put_expired_otm,1,0,False,False,14175.0,14175.0,0.0,40.922984,1930365.0,9651825.0,715.0,0.0,,,,0,0,0,0,0,0,0,14175.0,0.0,40.922984,14134.077016,FMCG,27,,
161,BAJFINANCE,2023-04-28,2023-05-25,put_expired_otm,1,0,False,False,46068.75,46068.75,0.0,79.899698,2193693.75,10968468.75,5850.0,0.0,,,,0,0,0,0,0,0,0,46068.75,0.0,79.899698,45988.850302,Financial Services,27,,
162,TATAMOTORS,2023-04-28,2023-05-25,put_expired_otm,1,0,False,False,72675.0,72675.0,0.0,112.414664,2204232.75,11021163.75,455.0,0.0,,,,0,0,0,0,0,0,0,72675.0,0.0,112.414664,72562.585336,Automobile,27,,
163,ITC,2023-04-28,2023-05-25,put_expired_otm,1,0,False,False,36000.0,36000.0,0.0,67.59488,2274912.0,11374560.0,395.0,0.0,,,,0,0,0,0,0,0,0,36000.0,0.0,67.59488,35932.40512,FMCG,27,,
164,KOTAKBANK,2023-04-28,2023-05-25,put_expired_otm,1,0,False,False,13786.64,13786.64,0.0,40.448377011199995,1007888.0,5039440.0,1800.0,0.0,,,,0,0,0,0,0,0,0,13786.64,0.0,40.448377011199995,13746.1916229888,Financial Services,27,,
165,ADANIENT,2023-05-26,2023-06-28,put_expired_otm,1,0,False,False,637650.0,637650.0,0.0,802.8593119999999,2327250.0,11636250.0,2400.0,0.0,,,,0,0,0,0,0,0,0,637650.0,0.0,802.8593119999999,636847.140688,Metals & Mining,33,,
166,DIVISLAB,2023-05-26,2023-06-28,put_expired_otm,1,0,False,False,92686.125,92686.125,0.0,136.86985964,2429512.5,12147562.5,3240.0,0.0,,,,0,0,0,0,0,0,0,92686.125,0.0,136.86985964,92549.25514036,Healthcare,33,,
167,ITC,2023-05-26,2023-06-28,put_expired_otm,1,0,False,False,30160.0,30160.0,0.0,60.45793280000001,1732016.0,8660080.0,417.5,0.0,,,,0,0,0,0,0,0,0,30160.0,0.0,60.45793280000001,30099.5420672,FMCG,33,,
168,BAJAJ-AUTO,2023-05-26,2023-06-28,put_expired_otm,1,0,False,False,71455.175,71455.175,0.0,110.923940264,2419367.5,12096837.5,4400.0,0.0,,,,0,0,0,0,0,0,0,71455.175,0.0,110.923940264,71344.25105973601,Automobile,33,,
169,BHARTIARTL,2023-05-26,2023-06-28,put_expired_otm,1,0,False,False,60021.759999999995,60021.759999999995,0.0,96.9513924608,2370896.0,11854480.0,780.0,0.0,,,,0,0,0,0,0,0,0,60021.759999999995,0.0,96.9513924608,59924.80860753919,Telecommunication,33,,
170,ADANIPORTS,2023-05-26,2023-06-28,put_expired_otm,1,0,False,False,67183.875,67183.875,0.0,105.70406996,764662.5,3823312.5,680.0,0.0,,,,0,0,0,0,0,0,0,67183.875,0.0,105.70406996,67078.17093004,Services,33,,
171,HDFCLIFE,2023-07-03,2023-07-27,put_expired_otm,1,0,False,False,29386.719999999998,29386.719999999998,0.0,59.51292277759999,541112.0,2705560.0,615.0,0.0,,,,0,0,0,0,0,0,0,29386.719999999998,0.0,59.51292277759999,29327.207077222396,Financial Services,24,,
172,DRREDDY,2023-07-03,2023-07-27,put_expired_otm,1,0,False,False,125043.75,125043.75,0.0,176.41346600000003,2448850.0,12244250.0,4900.0,0.0,,,,0,0,0,0,0,0,0,125043.75,0.0,176.41346600000003,124867.336534,Healthcare,24,,
173,JSWSTEEL,2023-07-03,2023-07-27,put_expired_otm,1,0,False,False,104247.0,104247.0,0.0,150.99817376,2397438.0,11987190.0,740.0,0.0,,,,0,0,0,0,0,0,0,104247.0,0.0,150.99817376,104096.00182624,Metals & Mining,24,,
174,ADANIPORTS,2023-07-03,2023-07-27,put_expired_otm,1,0,False,False,144144.0,144144.0,0.0,199.75549952000003,2463472.0,12317360.0,700.0,0.0,,,,0,0,0,0,0,0,0,144144.0,0.0,199.75549952000003,143944.24450048,Services,24,,
175,TATAMOTORS,2023-07-03,2023-07-27,put_expired_otm,1,0,False,False,143800.3125,143800.3125,0.0,199.33548589999998,2415161.25,12075806.25,565.0,0.0,,,,0,0,0,0,0,0,0,143800.3125,0.0,199.33548589999998,143600.9770141,Automobile,24,,
176,SUNPHARMA,2023-07-03,2023-07-27,put_expired_otm,1,0,False,False,61152.0,61152.0,0.0,98.33263616,1940302.0,9701510.0,990.0,0.0,,,,0,0,0,0,0,0,0,61152.0,0.0,98.33263616,61053.66736384,Healthcare,24,,
177,CIPLA,2023-07-31,2023-08-31,put_expired_otm,1,0,False,False,99657.74,99657.74,0.0,145.38973089920003,2452768.5,12263842.5,1110.0,0.0,,,,0,0,0,0,0,0,0,99657.74,0.0,145.38973089920003,99512.3502691008,Healthcare,31,,
178,SUNPHARMA,2023-07-31,2023-08-31,put_expired_otm,1,0,False,False,104422.5,104422.5,0.0,151.21264879999998,2569210.0,12846050.0,1080.0,0.0,,,,0,0,0,0,0,0,0,104422.5,0.0,151.21264879999998,104271.2873512,Healthcare,31,,
179,LT,2023-07-31,2023-08-31,put_expired_otm,1,0,False,False,44255.25,44255.25,0.0,77.68345592,2549796.0,12748980.0,2500.0,0.0,,,,0,0,0,0,0,0,0,44255.25,0.0,77.68345592,44177.56654408,Capital Goods,31,,
180,DRREDDY,2023-07-31,2023-08-31,put_expired_otm,1,0,False,False,81741.56249999999,81741.56249999999,0.0,123.49472869999998,2517286.25,12586431.25,5300.0,0.0,,,,0,0,0,0,0,0,0,81741.56249999999,0.0,123.49472869999998,81618.06777129999,Healthcare,31,,
181,TATAMOTORS,2023-07-31,2023-08-31,put_expired_otm,1,0,False,False,92741.85,92741.85,0.0,136.937960048,2558373.75,12791868.75,600.0,0.0,,,,0,0,0,0,0,0,0,92741.85,0.0,136.937960048,92604.912039952,Automobile,31,,
182,NTPC,2023-07-31,2023-08-31,put_expired_otm,1,0,False,False,50400.0,50400.0,0.0,85.192832,2506770.0,12533850.0,199.0,0.0,,,,0,0,0,0,0,0,0,50400.0,0.0,85.192832,50314.807168,Power,31,,
183,MARUTI,2023-09-04,2023-09-28,put_expired_otm,1,0,False,False,72549.68,72549.68,0.0,112.26151293439999,2743860.0,13719300.0,9800.0,0.0,,,,0,0,0,0,0,0,0,72549.68,0.0,112.26151293439999,72437.41848706559,Automobile,24,,
184,CIPLA,2023-09-04,2024-01-25,completed,1,4,True,True,372739.77,-11020.230000000767,1202760.0000000007,60557.94542707161,1550074.5,7750372.5,1180.0,1164.05,2023-09-28,1186.15,1150.85,5850,0,5850,0,0,0,0,-11020.230000000767,1202760.0000000007,60557.94542707161,1131181.8245729285,Healthcare,143,-0.013516949152542423,-0.011339719084231814
185,TATASTEEL,2023-09-04,2023-09-28,put_expired_otm,1,0,False,False,55000.0,55000.0,0.0,90.8144,2638900.0,13194500.0,120.0,0.0,,,,0,0,0,0,0,0,0,55000.0,0.0,90.8144,54909.1856,Metals & Mining,24,,
186,COALINDIA,2023-10-03,2023-10-26,put_expired_otm,1,0,False,False,150150.0,150150.0,0.0,207.09531199999998,2586738.0,12933690.0,280.0,0.0,,,,0,0,0,0,0,0,0,150150.0,0.0,207.09531199999998,149942.904688,Oil Gas & Consumable Fuels,23,,
187,LT,2023-10-03,2023-10-26,put_expired_otm,1,0,False,False,44928.0,44928.0,0.0,78.50561024000001,2744784.0,13723920.0,2860.0,0.0,,,,0,0,0,0,0,0,0,44928.0,0.0,78.50561024000001,44849.49438976,Capital Goods,23,,
188,BHARTIARTL,2023-10-03,2023-10-26,put_expired_otm,1,0,False,False,42560.0,42560.0,0.0,75.6117248,2674592.0,13372960.0,880.0,0.0,,,,0,0,0,0,0,0,0,42560.0,0.0,75.6117248,42484.3882752,Telecommunication,23,,
189,HEROMOTOCO,2023-12-04,2023-12-28,put_expired_otm,1,0,False,False,64788.6,64788.6,0.0,102.776852288,2135850.0,10679250.0,3560.0,0.0,,,,0,0,0,0,0,0,0,64788.6,0.0,102.776852288,64685.823147712,Automobile,24,,
190,BPCL,2023-12-04,2023-12-28,put_expired_otm,1,0,False,False,78660.0,78660.0,0.0,119.72881279999999,2831076.0,14155380.0,415.0,0.0,,,,0,0,0,0,0,0,0,78660.0,0.0,119.72881279999999,78540.2711872,Oil Gas & Consumable Fuels,24,,
191,HDFCLIFE,2023-12-04,2023-12-28,put_expired_otm,1,0,False,False,84700.0,84700.0,0.0,127.110176,2809400.0,14047000.0,640.0,0.0,,,,0,0,0,0,0,0,0,84700.0,0.0,127.110176,84572.889824,Financial Services,24,,
