date,symbol,event,reason,shares,entry_day,put_retries,pending_calls,strike,lots,per_share,a,b,share_multiplier,position,cancelled_orders,action,pnl,spot,stop_level,entry_spot,fsp,qty,required_cash,free_cash,shortfall,realised_loss
2020-06-11,ONGC,covered_call_not_available,calls_skipped_no_eligible_strike,4100.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-11,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-11,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-12,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-12,ONGC,covered_call_not_available,calls_skipped_no_eligible_strike,4100.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-12,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-12,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,ONGC,covered_call_not_available,calls_skipped_no_eligible_strike,4100.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-16,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-16,ONGC,covered_call_not_available,calls_skipped_no_eligible_strike,4100.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-16,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-16,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,ONGC,covered_call_not_available,calls_skipped_no_eligible_strike,4100.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-18,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-18,ONGC,covered_call_not_available,calls_skipped_no_eligible_strike,4100.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-18,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-18,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,ONGC,covered_call_not_available,calls_skipped_no_eligible_strike,4100.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-22,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-22,ONGC,covered_call_not_available,calls_skipped_no_eligible_strike,4100.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-22,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-22,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-23,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-23,ONGC,covered_call_not_available,calls_skipped_no_eligible_strike,4100.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-23,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-23,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-24,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-24,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-24,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-25,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-25,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-25,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-26,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-26,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-26,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-29,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-29,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-29,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-01,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-01,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-01,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-03,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-03,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-03,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-06,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-06,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-06,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-07,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-07,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-07,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-08,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-08,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-08,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-09,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-09,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-09,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-10,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-10,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-10,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-13,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-13,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-13,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-14,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-14,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-14,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-15,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-15,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-15,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-16,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-16,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-16,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-20,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-20,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-20,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-21,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-21,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-21,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-22,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-22,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-22,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-23,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-23,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-23,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-24,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-24,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-24,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-27,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-27,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-27,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-28,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-28,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-28,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-29,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-29,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-29,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-30,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-30,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-30,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,17500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,VEDL,UNIVERSE_EXIT_SCHEDULED,,,,,,,,,,,,17500 shares,,,,,,,,,,,,
2020-07-31,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-03,VEDL,UNIVERSE_EXIT_CLEARED,,,,,,,,,,,,,,sell shares,-381633.87499999965,,,,,,,,,
2020-08-03,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-03,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-04,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-04,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-05,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-05,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,6000.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-06,TATASTEEL,dividend,,6000.0,,,,,,10.0,,,,,,,,,,,,,,,,
2020-08-06,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-07,TATASTEEL,covered_call_leftover_shares,"covered 5100, uncovered 900",6000.0,,,,450.0,3.0,,,,,,,,,,,,,,,,,
2020-08-07,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-10,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-12,HINDALCO,covered_call_leftover_shares,"covered 12900, uncovered 1100",14000.0,,,,205.0,3.0,,,,,,,,,,,,,,,,,
2020-08-27,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2020-08-28,TATASTEEL,covered_call_leftover_shares,"covered 5100, uncovered 900",6000.0,,,,450.0,3.0,,,,,,,,,,,,,,,,,
2020-08-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2020-08-31,HINDALCO,covered_call_leftover_shares,"covered 12900, uncovered 1100",14000.0,,,,205.0,3.0,,,,,,,,,,,,,,,,,
2020-09-03,HINDALCO,dividend,,14000.0,,,,,,1.0,,,,,,,,,,,,,,,,
2020-09-22,AXISBANK,PUT_STOP_LOSS,,,,,,470.0,,,,,,,,,,412.0,412.84499999999997,485.7,,,,,,
2020-09-23,INDUSINDBK,PUT_STOP_LOSS,,,,,,600.0,,,,,,,,,,528.05,533.3325,627.45,,,,,,
2020-09-23,SBIN,PUT_STOP_LOSS,,,,,,200.0,,,,,,,,,,183.8,185.385,218.1,,,,,,
2020-09-24,MARUTI,put_forced_realisation,,,,,,6500.0,,,,,,,,,,,,,6297.7,500.0,3263326.9175,2042193.7489950059,1221133.1685049941,101236.37267850009
2020-09-24,BAJFINANCE,put_forced_realisation,,,,,,3300.0,,,,,,,,,,,,,3028.9,1000.0,3313531.947,1940957.376316506,1372574.5706834942,271291.8419489999
2020-09-24,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-09-24,TATAMOTORS,covered_call_not_available,calls_skipped_distance_cap,22800.0,,,,,,,,,,,,,,,,,,,,,,
2020-09-24,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,,,,,,,
2020-09-25,TATASTEEL,covered_call_leftover_shares,"covered 5100, uncovered 900",6000.0,,,,450.0,3.0,,,,,,,,,,,,,,,,,
2020-09-25,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-09-25,TATAMOTORS,covered_call_not_available,calls_skipped_distance_cap,22800.0,,,,,,,,,,,,,,,,,,,,,,
2020-09-28,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-09-29,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-10-05,HINDALCO,covered_call_leftover_shares,"covered 12900, uncovered 1100",14000.0,,,,205.0,3.0,,,,,,,,,,,,,,,,,
2020-10-29,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-10-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,
2020-10-30,TATASTEEL,covered_call_leftover_shares,"covered 5100, uncovered 900",6000.0,,,,450.0,3.0,,,,,,,,,,,,,,,,,
2020-10-30,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-11-02,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-11-03,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-11-04,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,14000.0,,,,,,,,,,,,,,,,,,,,,,
2020-11-06,HINDALCO,covered_call_leftover_shares,"covered 12900, uncovered 1100",14000.0,,,,205.0,3.0,,,,,,,,,,,,,,,,,
2020-11-26,HINDALCO,residual_shares_after_call_away,sell_next_day,1100.0,,,,,,,,,,,,,,,,,,,,,,
2020-11-26,TATASTEEL,residual_shares_after_call_away,sell_next_day,900.0,,,,,,,,,,,,,,,,,,,,,,
2021-01-28,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,1200.0,,,,,,,,,,,,,,,,,,,,,,
2021-01-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2021-01-29,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,1200.0,,,,,,,,,,,,,,,,,,,,,,
2021-02-01,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,1200.0,,,,,,,,,,,,,,,,,,,,,,
2021-02-03,ASIANPAINT,covered_call_leftover_shares,"covered 600, uncovered 600",1200.0,,,,2620.0,2.0,,,,,,,,,,,,,,,,,
2021-02-04,ASIANPAINT,covered_call_topup,"added 300, covered 900, uncovered 300",1200.0,,,,2620.0,1.0,,,,,,,,,,,,,,,,,
2021-02-05,ASIANPAINT,covered_call_topup,"added 300, covered 1200, uncovered 0",1200.0,,,,2620.0,1.0,,,,,,,,,,,,,,,,,
2021-02-25,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,1200.0,,,,,,,,,,,,,,,,,,,,,,
2021-02-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2021-02-26,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,1200.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-01,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,1200.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-02,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,1200.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-03,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,1200.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-05,ASIANPAINT,covered_call_fill_failed,participation_or_margin,,,,,2620.0,4.0,,,,,,,,,,,,,,,,,
2021-03-05,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,1200.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-08,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,1200.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-09,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,1200.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-12,ASIANPAINT,covered_call_leftover_shares,"covered 900, uncovered 300",1200.0,,,,2620.0,3.0,,,,,,,,,,,,,,,,,
2021-03-15,ASIANPAINT,covered_call_topup,"added 300, covered 1200, uncovered 0",1200.0,,,,2620.0,1.0,,,,,,,,,,,,,,,,,
2021-03-25,INDUSINDBK,put_forced_realisation,,,,,,1020.0,,,,,,,,,,,,,957.8,3600.0,3687057.36648,767295.1394801827,2919762.2269998174,224090.48928080016
2021-03-25,HDFCLIFE,put_forced_realisation,,,,,,670.0,,,,,,,,,,,,,667.0,5500.0,3700110.67415,543204.6501993824,3156906.0239506173,16534.423835
2021-03-25,BPCL,put_forced_realisation,,,,,,430.0,,,,,,,,,,,,,418.95,9000.0,3885869.2833,526670.2263643824,3359199.0569356172,99538.8382055001
2021-03-25,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,1200.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-25,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-25,ONGC,covered_call_not_available,calls_skipped_distance_cap,30800.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,,,,,,,
2021-03-26,ONGC,covered_call_not_available,calls_skipped_distance_cap,30800.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2021-03-30,ONGC,covered_call_not_available,lot_unresolved_skips,30800.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,GAIL,UNIVERSE_EXIT_SCHEDULED,,,,,,,,,,,,24400 shares; short CE K=135 x24400 exp 2021-04-29,,,,,,,,,,,,
2021-04-01,GAIL,UNIVERSE_EXIT_CLEARED,,,,,,,,,,,,,,buy back CE + sell shares,196662.17000000004,,,,,,,,,
2021-04-29,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
2021-04-29,ONGC,covered_call_not_available,calls_skipped_distance_cap,30800.0,,,,,,,,,,,,,,,,,,,,,,
2021-04-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,
2021-04-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2021-05-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,
2021-06-11,RELIANCE,dividend,,1750.0,,,,,,7.0,,,,,,,,,,,,,,,,
2021-06-24,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2021-07-05,JSWSTEEL,dividend,,5400.0,,,,,,6.5,,,,,,,,,,,,,,,,
2021-07-15,M&M,dividend,,4900.0,,,,,,8.75,,,,,,,,,,,,,,,,
2021-07-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,,,,,,,
2021-08-05,MARUTI,dividend,,600.0,,,,,,45.0,,,,,,,,,,,,,,,,
2021-08-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,
2021-09-16,BPCL,corporate_action_value_adjustment,,,,,,,,,1.0,-58.0,1.0,,,,,,,,,,,,,
2021-09-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2021-10-28,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,25200.0,,,,,,,,,,,,,,,,,,,,,,
