cycle_id,symbol,start,end,status,n_puts,n_calls,assigned,called_away,premium,option_pnl,stock_pnl,costs,max_margin_lev,max_margin_unlev,put_strike,assign_fsp,assign_date,first_call_spot,min_spot_while_held,shares_assigned,shares_ca_delta,shares_called_away,shares_sold,cash_settled,stopped_out,stop_level,max_uncovered_at_call,residual_after_call_away,n_call_topups,option_pnl_t,stock_pnl_t,costs_t,total_pnl,sector,duration_days,assignment_gap_pct,drawdown_while_held_pct
13,HDFCBANK,2020-05-04,2020-06-25,completed,1,1,True,True,248990.5,90240.5,208750.0,20337.48911004,819666.6666666666,2459000.0,960.0,945.25,2020-05-28,951.65,949.85,2500,0,2500,0,False,False,784.55,0,0,0,90240.5,208750.0,20337.48911004,278653.01088996,Financial Services,52,-0.015364583333333348,0.004866437450409933
14,BHARTIARTL,2020-05-04,2020-05-28,put_expired_otm,1,0,False,False,57570.5424,57570.5424,0.0,86.41982445603199,604598.2999999999,1813794.9,490.0,0.0,,,,0,0,0,0,False,False,452.625,0,0,0,57570.5424,0.0,86.41982445603199,57484.12257554397,Telecommunication,24,,
15,HEROMOTOCO,2020-06-01,2020-06-25,put_expired_otm,1,0,False,False,91376.99999999999,91376.99999999999,0.0,123.25484242999997,899420.0,2698260.0,2250.0,0.0,,,,0,0,0,0,False,False,1977.355,0,0,0,91376.99999999999,0.0,123.25484242999997,91253.74515756998,Automobile,24,,
16,ADANIPORTS,2020-06-01,2020-06-25,put_expired_otm,1,0,False,False,34003.5,34003.5,0.0,60.683877065000004,774750.0,2324250.0,310.0,0.0,,,,0,0,0,0,False,False,279.9475,0,0,0,34003.5,0.0,60.683877065000004,33942.816122935,Services,24,,
17,MARUTI,2020-06-01,2020-06-25,put_expired_otm,1,0,False,False,50236.9,50236.9,0.0,78.38786077099999,883008.3333333334,2649025.0,5300.0,0.0,,,,0,0,0,0,False,False,4924.56,0,0,0,50236.9,0.0,78.38786077099999,50158.512139229,Automobile,24,,
18,ULTRACEMCO,2020-06-01,2020-06-25,put_expired_otm,1,0,False,False,60079.49999999999,60079.49999999999,0.0,89.122101905,739030.0,2217090.0,3700.0,0.0,,,,0,0,0,0,False,False,3243.345,0,0,0,60079.49999999999,0.0,89.122101905,59990.377898094994,Construction Materials,24,,
19,BRITANNIA,2020-06-01,2020-06-25,put_expired_otm,1,0,False,False,37440.0,37440.0,0.0,64.4316896,852786.6666666666,2558360.0,3200.0,0.0,,,,0,0,0,0,False,False,2919.6225,0,0,0,37440.0,0.0,64.4316896,37375.5683104,FMCG,24,,
20,HCLTECH,2020-06-01,2020-06-25,put_expired_otm,1,0,False,False,28050.96,28050.96,0.0,54.1920964664,727440.0,2182320.0,520.0,0.0,,,,0,0,0,0,False,False,475.78749999999997,0,0,0,28050.96,0.0,54.1920964664,27996.7679035336,Information Technology,24,,
21,TATAMOTORS,2020-06-01,2020-06-25,put_expired_otm,1,0,False,False,114380.0,114380.0,0.0,148.34168419999997,826746.6666666666,2480240.0,82.5,0.0,,,,0,0,0,0,False,False,76.11749999999999,0,0,0,114380.0,0.0,148.34168419999997,114231.6583158,Automobile,24,,
22,BAJFINANCE,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,209917.5,209917.5,0.0,252.53392632500004,949850.0,2849550.0,2850.0,0.0,,,,0,0,0,0,False,False,2467.975,0,0,0,209917.5,0.0,252.53392632500004,209664.966073675,Financial Services,34,,
23,RELIANCE,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,60045.207,60045.207,0.0,89.08470230213001,828124.25,2484372.75,1640.0,0.0,,,,0,0,0,0,False,False,1480.4025000000001,0,0,0,60045.207,0.0,89.08470230213001,59956.122297697875,Oil Gas & Consumable Fuels,34,,
24,HDFCBANK,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,65154.375,65154.375,0.0,94.65670983125,898104.1666666666,2694312.5,980.0,0.0,,,,0,0,0,0,False,False,897.9825,0,0,0,65154.375,0.0,94.65670983125,65059.71829016875,Financial Services,34,,
25,M&M,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,90908.72,90908.72,0.0,122.74414094480001,895906.6666666666,2687720.0,480.0,0.0,,,,0,0,0,0,False,False,426.19,0,0,0,90908.72,0.0,122.74414094480001,90785.97585905521,Automobile,34,,
26,POWERGRID,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,56800.0,56800.0,0.0,85.54551200000002,906133.3333333334,2718400.0,170.0,0.0,,,,0,0,0,0,False,False,152.32,0,0,0,56800.0,0.0,85.54551200000002,56714.454488,Power,34,,
27,HINDUNILVR,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,44577.0,44577.0,0.0,72.21523043,823940.0,2471820.0,2060.0,0.0,,,,0,0,0,0,False,False,1831.0699999999997,0,0,0,44577.0,0.0,72.21523043,44504.78476957,FMCG,34,,
28,DRREDDY,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,39585.0,39585.0,0.0,66.77100515000001,716391.6666666666,2149175.0,4300.0,0.0,,,,0,0,0,0,False,False,3842.8925,0,0,0,39585.0,0.0,66.77100515000001,39518.22899485,Healthcare,27,,
29,WIPRO,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,65051.520000000004,65051.520000000004,0.0,94.54453719680001,860800.0,2582400.0,270.0,0.0,,,,0,0,0,0,False,False,238.80749999999998,0,0,0,65051.520000000004,0.0,94.54453719680001,64956.9754628032,Information Technology,27,,
30,INFY,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,38844.0,38844.0,0.0,65.96287795999999,735600.0,2206800.0,920.0,0.0,,,,0,0,0,0,False,False,821.1,0,0,0,38844.0,0.0,65.96287795999999,38778.03712204,Information Technology,27,,
31,SUNPHARMA,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,41769.28,41769.28,0.0,69.15315907520001,895720.0,2687160.0,480.0,0.0,,,,0,0,0,0,False,False,451.94500000000005,0,0,0,41769.28,0.0,69.15315907520001,41700.1268409248,Healthcare,27,,
32,RELIANCE,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,100813.857,100813.857,0.0,133.54658430562998,1019797.0,3059391.0,2020.0,0.0,,,,0,0,0,0,False,False,1757.0349999999999,0,0,0,100813.857,0.0,133.54658430562998,100680.31041569437,Oil Gas & Consumable Fuels,27,,
33,CIPLA,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,37644.75,37644.75,0.0,64.6549879025,844935.0,2534805.0,650.0,0.0,,,,0,0,0,0,False,False,612.1274999999999,0,0,0,37644.75,0.0,64.6549879025,37580.0950120975,Healthcare,27,,
34,MARUTI,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,82095.0,82095.0,0.0,113.13198605,999950.0,2999850.0,6000.0,0.0,,,,0,0,0,0,False,False,5323.3375,0,0,0,82095.0,0.0,113.13198605,81981.86801395,Automobile,27,,
35,TATAMOTORS,2020-09-01,2020-11-26,completed,1,2,True,True,404586.0,-700074.0000000001,1161660.0,28799.25575074,1069319.9999999998,3207959.9999999995,135.0,122.8,2020-09-24,131.7,126.95,22800,0,22800,0,False,False,122.23,0,0,0,-700074.0000000001,1161660.0,28799.25575074,432786.74424925994,Automobile,86,-0.09037037037037043,0.033794788273615595
36,INDUSINDBK,2020-09-01,2020-09-23,stop_loss,1,0,False,False,150969.28,-248534.72000000003,0.0,459.77377443520004,1099373.3333333333,3298120.0,600.0,0.0,,,,0,0,0,0,False,True,533.3325,0,0,0,-248534.72000000003,0.0,459.77377443520004,-248994.49377443522,Financial Services,22,,
37,SBIN,2020-09-01,2020-09-23,stop_loss,1,0,False,False,46500.0,-197962.5,0.0,249.62341787499997,984000.0,2952000.0,200.0,0.0,,,,0,0,0,0,False,True,185.385,0,0,0,-197962.5,0.0,249.62341787499997,-198212.123417875,Financial Services,22,,
38,AXISBANK,2020-09-01,2020-09-22,stop_loss,1,0,False,False,95355.0,-258885.0,0.0,371.03101105,907400.0,2722200.0,470.0,0.0,,,,0,0,0,0,False,True,412.84499999999997,0,0,0,-258885.0,0.0,371.03101105,-259256.03101105,Financial Services,21,,
39,ASIANPAINT,2020-09-01,2020-09-24,put_expired_otm,1,0,False,False,18778.5,18778.5,0.0,44.079644314999996,1079700.0,3239100.0,1800.0,0.0,,,,0,0,0,0,False,False,1682.405,0,0,0,18778.5,0.0,44.079644314999996,18734.420355685,Consumer Durables,23,,
40,M&M,2020-09-01,2020-11-26,completed,1,2,True,True,330056.72,-360983.2799999999,859039.9999999999,29881.639842264798,1172920.0,3518760.0,580.0,575.1,2020-09-24,592.3,591.95,5600,0,5600,0,False,False,516.4174999999999,0,0,0,-360983.2799999999,859039.9999999999,29881.639842264798,468175.08015773515,Automobile,86,-0.008448275862068977,0.029299252303947254
41,MARUTI,2020-09-01,2020-09-24,put_cash_settled,1,0,False,False,38683.100000000006,-62466.90000000009,0.0,152.16008052900006,1081383.3333333333,3244150.0,6500.0,0.0,,,,0,0,0,0,True,False,5869.8025,0,0,0,-62466.90000000009,0.0,152.16008052900006,-62619.06008052909,Automobile,23,,
42,BAJFINANCE,2020-09-01,2020-09-24,put_cash_settled,1,0,False,False,41778.799999999996,-229321.19999999992,0.0,261.0054904919999,1092883.3333333333,3278650.0,3300.0,0.0,,,,0,0,0,0,True,False,3097.2725,0,0,0,-229321.19999999992,0.0,261.0054904919999,-229582.20549049194,Financial Services,23,,
43,ICICIBANK,2020-09-01,2020-10-29,completed,1,1,True,True,132722.69999999998,-396927.29999999993,529649.9999999999,25758.024787643,1019287.5,3057862.5,370.0,335.7,2020-09-24,348.65,348.65,8250,0,8250,0,False,False,332.3075,0,0,0,-396927.29999999993,529649.9999999999,25758.024787643,106964.67521235693,Financial Services,58,-0.09270270270270276,0.038576109621685895
44,KOTAKBANK,2020-09-01,2020-10-29,completed,1,1,True,True,96408.24,-683111.7600000005,779520.0000000005,28249.535696861596,1079080.0,3237240.0,1340.0,1246.1,2020-09-24,1253.05,1253.05,2400,0,2400,0,False,False,1216.0525,0,0,0,-683111.7600000005,779520.0000000005,28249.535696861596,68158.70430313842,Financial Services,58,-0.07007462686567167,0.005577401492657064
45,EICHERMOT,2020-09-01,2020-09-24,put_expired_otm,1,0,False,False,62244.0,62244.0,0.0,91.48268396,932236.6666666666,2796710.0,2000.0,0.0,,,,0,0,0,0,False,False,1811.435,0,0,0,62244.0,0.0,91.48268396,62152.51731604,Automobile,23,,
46,SUNPHARMA,2020-09-01,2020-11-26,completed,1,2,True,True,217308.0,72268.00000000012,145039.99999999988,22895.64754852,923626.6666666666,2770880.0,490.0,485.8,2020-09-24,489.65,456.35,5600,0,5600,0,False,False,443.2325,0,0,0,72268.00000000012,145039.99999999988,22895.64754852,194412.35245148002,Healthcare,86,-0.008571428571428563,-0.060621655002058406
47,TITAN,2020-09-01,2020-09-24,put_expired_otm,1,0,False,False,28372.5,28372.5,0.0,54.542764775,1039750.0,3119250.0,1040.0,0.0,,,,0,0,0,0,False,False,952.0424999999999,0,0,0,28372.5,0.0,54.542764775,28317.957235225,Consumer Durables,23,,
48,DRREDDY,2020-09-28,2020-10-29,put_expired_otm,1,0,False,False,68006.25,68006.25,0.0,97.7669361875,812275.0,2436825.0,4900.0,0.0,,,,0,0,0,0,False,False,4360.3725,0,0,0,68006.25,0.0,97.7669361875,67908.4830638125,Healthcare,31,,
49,KOTAKBANK,2020-11-02,2020-11-26,put_expired_otm,1,0,False,False,55575.0,55575.0,0.0,84.20953925,986533.3333333334,2959600.0,1480.0,0.0,,,,0,0,0,0,False,False,1343.595,0,0,0,55575.0,0.0,84.20953925,55490.79046075,Financial Services,24,,
50,ASIANPAINT,2020-11-02,2020-11-26,put_expired_otm,1,0,False,False,46068.75,46068.75,0.0,73.84211806249999,1049350.0,3148050.0,2100.0,0.0,,,,0,0,0,0,False,False,1846.9225,0,0,0,46068.75,0.0,73.84211806249999,45994.9078819375,Consumer Durables,24,,
51,BHARTIARTL,2020-11-02,2020-11-26,put_expired_otm,1,0,False,False,33206.94,33206.94,0.0,59.815156694600006,1011633.2000000001,3034899.6,410.0,0.0,,,,0,0,0,0,False,False,388.78999999999996,0,0,0,33206.94,0.0,59.815156694600006,33147.1248433054,Telecommunication,24,,
52,BAJFINANCE,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,97109.99999999999,97109.99999999999,0.0,129.50719489999997,1149937.5,3449812.5,4600.0,0.0,,,,0,0,0,0,False,False,4172.4800000000005,0,0,0,97109.99999999999,0.0,129.50719489999997,96980.49280509999,Financial Services,34,,
53,JSWSTEEL,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,86872.5,86872.5,0.0,118.34227977500001,917865.0,2753595.0,340.0,0.0,,,,0,0,0,0,False,False,297.66999999999996,0,0,0,86872.5,0.0,118.34227977500001,86754.157720225,Metals & Mining,34,,
54,ADANIPORTS,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,75318.75,75318.75,0.0,105.74187556250001,974875.0,2924625.0,390.0,0.0,,,,0,0,0,0,False,False,349.8175,0,0,0,75318.75,0.0,105.74187556250001,75213.0081244375,Services,34,,
55,INDUSINDBK,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,118950.0,118950.0,0.0,153.32568049999998,1066533.3333333333,3199600.0,800.0,0.0,,,,0,0,0,0,False,False,729.0024999999999,0,0,0,118950.0,0.0,153.32568049999998,118796.6743195,Financial Services,34,,
56,KOTAKBANK,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,78682.4,78682.4,0.0,109.410238616,1199933.3333333333,3599800.0,1800.0,0.0,,,,0,0,0,0,False,False,1621.0349999999999,0,0,0,78682.4,0.0,109.410238616,78572.989761384,Financial Services,34,,
57,SBIN,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,109687.5,109687.5,0.0,143.224090625,1174750.0,3524250.0,235.0,0.0,,,,0,0,0,0,False,False,207.61249999999998,0,0,0,109687.5,0.0,143.224090625,109544.275909375,Financial Services,34,,
58,HDFCBANK,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,34641.64,34641.64,0.0,61.379826167599994,997223.3333333334,2991670.0,1360.0,0.0,,,,0,0,0,0,False,False,1224.7224999999999,0,0,0,34641.64,0.0,61.379826167599994,34580.2601738324,Financial Services,34,,
59,ITC,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,48960.0,48960.0,0.0,76.9952864,1183680.0,3551040.0,185.0,0.0,,,,0,0,0,0,False,False,164.6025,0,0,0,48960.0,0.0,76.9952864,48883.0047136,FMCG,34,,
60,AXISBANK,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,104130.0,104130.0,0.0,137.1631367,1159800.0,3479400.0,580.0,0.0,,,,0,0,0,0,False,False,511.36,0,0,0,104130.0,0.0,137.1631367,103992.8368633,Financial Services,34,,
61,DIVISLAB,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,62790.0,62790.0,0.0,92.0781461,1133150.0,3399450.0,3400.0,0.0,,,,0,0,0,0,False,False,3064.335,0,0,0,62790.0,0.0,92.0781461,62697.9218539,Healthcare,34,,
62,ASIANPAINT,2021-01-01,2021-05-27,completed,1,4,True,True,189788.67,-347391.3300000001,609180.0000000001,27392.626944403706,1083040.0,3249120.0,2640.0,2441.7,2021-01-28,2453.65,2277.2,1200,0,1200,0,False,False,2359.2175,600,0,3,-347391.3300000001,609180.0000000001,27392.626944403703,234396.04305559635,Consumer Durables,146,-0.07511363636363644,-0.06737109390998075
63,TITAN,2021-01-01,2021-04-29,completed,1,3,True,True,320616.45,193041.4499999999,127575.0000000001,27705.927720535496,1120987.5,3362962.5,1500.0,1450.1,2021-01-28,1420.3,1405.25,2250,0,2250,0,False,False,1324.81,0,0,0,193041.4499999999,127575.0000000001,27705.927720535496,292910.5222794645,Consumer Durables,118,-0.03326666666666678,-0.03092890145507199
64,HCLTECH,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,70638.75,70638.75,0.0,103.1385261125,1049591.6666666667,3148775.0,900.0,0.0,,,,0,0,0,0,False,False,807.925,0,0,0,70638.75,0.0,103.1385261125,70535.6114738875,Information Technology,27,,
65,TATASTEEL,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,64891.380000000005,64891.380000000005,0.0,96.66704496620001,1035555.0,3106665.0,610.0,0.0,,,,0,0,0,0,False,False,546.635,0,0,0,64891.380000000005,0.0,96.66704496620001,64794.71295503381,Metals & Mining,27,,
66,INFY,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,70931.4,70931.4,0.0,103.46804708599998,1199800.0,3599400.0,1200.0,0.0,,,,0,0,0,0,False,False,1071.3825,0,0,0,70931.4,0.0,103.46804708599998,70827.93195291399,Information Technology,27,,
67,ICICIBANK,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,68371.875,68371.875,0.0,100.58604753125,1167375.0,3502125.0,510.0,0.0,,,,0,0,0,0,False,False,448.375,0,0,0,68371.875,0.0,100.58604753125,68271.28895246875,Financial Services,27,,
68,BAJFINANCE,2021-01-01,2021-02-25,completed,1,1,True,True,121948.15,-237901.8499999999,359849.9999999999,21374.6099826685,834341.6666666666,2503025.0,5000.0,4810.25,2021-01-28,4734.55,4734.55,500,0,500,0,False,False,4488.1275,0,0,0,-237901.8499999999,359849.9999999999,21374.6099826685,100573.54001733151,Financial Services,55,-0.03795000000000004,-0.015737227794813125
69,WIPRO,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,70200.0,70200.0,0.0,102.644498,1183840.0,3551520.0,370.0,0.0,,,,0,0,0,0,False,False,329.885,0,0,0,70200.0,0.0,102.644498,70097.355502,Information Technology,27,,
70,TECHM,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,54054.0,54054.0,0.0,84.46426346,1103520.0,3310560.0,920.0,0.0,,,,0,0,0,0,False,False,831.2575,0,0,0,54054.0,0.0,84.46426346,53969.53573654,Information Technology,27,,
71,LT,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,44569.6875,44569.6875,0.0,73.785022428125,1168639.5833333333,3505918.75,1220.0,0.0,,,,0,0,0,0,False,False,1102.45,0,0,0,44569.6875,0.0,73.785022428125,44495.90247757187,Capital Goods,27,,
72,SUNPHARMA,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,58694.719999999994,58694.719999999994,0.0,89.68966777279998,1043280.0,3129840.0,560.0,0.0,,,,0,0,0,0,False,False,506.8125,0,0,0,58694.719999999994,0.0,89.68966777279998,58605.030332227194,Healthcare,27,,
73,ULTRACEMCO,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,48379.49999999999,48379.49999999999,0.0,78.074833205,999740.0,2999220.0,5000.0,0.0,,,,0,0,0,0,False,False,4497.18,0,0,0,48379.49999999999,0.0,78.074833205,48301.425166794994,Construction Materials,27,,
74,SBILIFE,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,60876.37499999999,60876.37499999999,0.0,92.14618948625,1072750.0,3218250.0,860.0,0.0,,,,0,0,0,0,False,False,761.0899999999999,0,0,0,60876.37499999999,0.0,92.14618948625,60784.22881051374,Financial Services,27,,
75,UPL,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,69205.5,69205.5,0.0,101.524700945,1143610.0,3430830.0,440.0,0.0,,,,0,0,0,0,False,False,398.905,0,0,0,69205.5,0.0,101.524700945,69103.975299055,Chemicals,27,,
76,HDFCLIFE,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,48530.9,48530.9,0.0,78.24530809100001,1173150.0,3519450.0,640.0,0.0,,,,0,0,0,0,False,False,576.64,0,0,0,48530.9,0.0,78.24530809100001,48452.654691909,Financial Services,27,,
77,TATAMOTORS,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,97533.27,97533.27,0.0,133.42148668730002,996930.0,2990790.0,175.0,0.0,,,,0,0,0,0,False,False,158.525,0,0,0,97533.27,0.0,133.42148668730002,97399.84851331271,Automobile,27,,
78,BAJAJ-AUTO,2021-02-01,2021-02-25,put_expired_otm,1,0,False,False,30054.375,30054.375,0.0,57.44092570625,949475.0,2848425.0,3800.0,0.0,,,,0,0,0,0,False,False,3497.495,0,0,0,30054.375,0.0,57.44092570625,29996.93407429375,Automobile,24,,
79,TATAMOTORS,2021-02-01,2021-02-25,put_expired_otm,1,0,False,False,90586.68000000001,90586.68000000001,0.0,125.59969581320001,949810.0,2849430.0,250.0,0.0,,,,0,0,0,0,False,False,237.66000000000003,0,0,0,90586.68000000001,0.0,125.59969581320001,90461.0803041868,Automobile,24,,
80,GRASIM,2021-02-01,2021-02-25,put_expired_otm,1,0,False,False,27787.5,27787.5,0.0,54.888447125,949905.0,2849715.0,1000.0,0.0,,,,0,0,0,0,False,False,956.8025,0,0,0,27787.5,0.0,54.888447125,27732.611552875,Construction Materials,24,,
81,UPL,2021-02-01,2021-02-25,put_expired_otm,1,0,False,False,160655.95,160655.95,0.0,204.49699314050002,1147250.0,3441750.0,530.0,0.0,,,,0,0,0,0,False,False,453.985,0,0,0,160655.95,0.0,204.49699314050002,160451.45300685952,Chemicals,24,,
82,AXISBANK,2021-02-01,2021-02-25,put_expired_otm,1,0,False,False,31882.8,31882.8,0.0,59.499713972,1259900.0,3779700.0,630.0,0.0,,,,0,0,0,0,False,False,602.9475,0,0,0,31882.8,0.0,59.499713972,31823.300286028,Financial Services,24,,
83,HEROMOTOCO,2021-02-01,2021-02-25,put_expired_otm,1,0,False,False,92956.56000000001,92956.56000000001,0.0,128.26815699440002,1239780.0,3719340.0,3100.0,0.0,,,,0,0,0,0,False,False,2839.5525,0,0,0,92956.56000000001,0.0,128.26815699440002,92828.29184300562,Automobile,24,,
84,COALINDIA,2021-03-01,2021-05-27,completed,1,2,True,True,219744.0,-257796.0000000004,414540.0000000004,29709.955277560002,1194479.9999999998,3583439.9999999995,145.0,128.1,2021-03-25,132.95,124.5,25200,0,25200,0,False,False,131.1975,0,0,0,-257796.0000000004,414540.0000000004,29709.955277560002,127034.04472244001,Oil Gas & Consumable Fuels,87,-0.11655172413793102,-0.02810304449648704
85,ADANIPORTS,2021-03-01,2021-03-25,put_expired_otm,1,0,False,False,78244.0,78244.0,0.0,111.70196156,1066166.6666666667,3198500.0,640.0,0.0,,,,0,0,0,0,False,False,588.9649999999999,0,0,0,78244.0,0.0,111.70196156,78132.29803844,Services,24,,
86,ONGC,2021-03-01,2021-06-24,completed,1,3,True,True,395780.0,164780.0,616000.0,28663.840790600003,1210440.0,3631320.0,105.0,102.0,2021-03-25,104.35,98.05,30800,0,30800,0,False,False,99.49249999999999,0,0,0,164780.0,616000.0,28663.840790600003,752116.1592094001,Oil Gas & Consumable Fuels,115,-0.02857142857142858,-0.038725490196078405
87,BPCL,2021-03-01,2021-03-25,put_cash_settled,1,0,False,False,98280.0,-1170.000000000103,0.0,223.10050270000005,1282650.0,3847950.0,430.0,0.0,,,,0,0,0,0,True,False,386.9625,0,0,0,-1170.000000000103,0.0,223.10050270000005,-1393.100502700103,Oil Gas & Consumable Fuels,24,,
88,UPL,2021-03-01,2021-03-25,put_expired_otm,1,0,False,False,61790.299999999996,61790.299999999996,0.0,93.175259897,1147791.6666666667,3443375.0,530.0,0.0,,,,0,0,0,0,False,False,502.01,0,0,0,61790.299999999996,0.0,93.175259897,61697.124740103,Chemicals,24,,
