cycle_id,symbol,start,end,status,n_puts,n_calls,assigned,called_away,premium,option_pnl,stock_pnl,costs,max_margin_lev,max_margin_unlev,put_strike,assign_fsp,assign_date,first_call_spot,min_spot_while_held,shares_assigned,shares_ca_delta,shares_called_away,shares_sold,cash_settled,stopped_out,stop_level,max_uncovered_at_call,residual_after_call_away,n_call_topups,option_pnl_t,stock_pnl_t,costs_t,total_pnl,sector,duration_days,assignment_gap_pct,drawdown_while_held_pct
18,ULTRACEMCO,2020-06-01,2020-06-25,put_expired_otm,1,0,False,False,20026.5,20026.5,0.0,45.440700635,739030.0,739030.0,3700.0,0.0,,,,0,0,0,0,False,False,3243.345,0,0,0,20026.5,0.0,45.440700635,19981.059299365,Construction Materials,24,,
19,BRITANNIA,2020-06-01,2020-06-25,put_expired_otm,1,0,False,False,9360.0,9360.0,0.0,33.8079224,639590.0,639590.0,3200.0,0.0,,,,0,0,0,0,False,False,2919.6225,0,0,0,9360.0,0.0,33.8079224,9326.1920776,FMCG,24,,
20,HCLTECH,2020-06-01,2020-06-25,put_expired_otm,1,0,False,False,9350.32,9350.32,0.0,33.7973654888,727440.0,727440.0,520.0,0.0,,,,0,0,0,0,False,False,475.78749999999997,0,0,0,9350.32,0.0,33.7973654888,9316.5226345112,Information Technology,24,,
21,TATAMOTORS,2020-06-01,2020-06-25,put_expired_otm,1,0,False,False,32680.0,32680.0,0.0,59.240481200000005,708640.0,708640.0,82.5,0.0,,,,0,0,0,0,False,False,76.11749999999999,0,0,0,32680.0,0.0,59.240481200000005,32620.7595188,Automobile,24,,
22,BAJFINANCE,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,52479.375,52479.375,0.0,80.83348158125,712387.5,712387.5,2850.0,0.0,,,,0,0,0,0,False,False,2467.975,0,0,0,52479.375,0.0,80.83348158125,52398.54151841875,Financial Services,34,,
23,VEDL,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,32038.500000000004,32038.500000000004,0.0,58.540867715,649140.0,649140.0,105.0,0.0,,,,0,0,0,0,False,False,93.4575,0,0,0,32038.500000000004,0.0,58.540867715,31979.959132285003,Metals & Mining,34,,
24,RELIANCE,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,20015.069,20015.069,0.0,45.42823410070999,828124.25,828124.25,1640.0,0.0,,,,0,0,0,0,False,False,1480.4025000000001,0,0,0,20015.069,0.0,45.42823410070999,19969.64076589929,Oil Gas & Consumable Fuels,34,,
25,HDFCBANK,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,13030.875,13030.875,0.0,37.81134196625,538862.5,538862.5,980.0,0.0,,,,0,0,0,0,False,False,897.9825,0,0,0,13030.875,0.0,37.81134196625,12993.06365803375,Financial Services,34,,
26,M&M,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,22727.18,22727.18,0.0,48.38603523620001,671930.0,671930.0,480.0,0.0,,,,0,0,0,0,False,False,426.19,0,0,0,22727.18,0.0,48.38603523620001,22678.7939647638,Automobile,34,,
27,POWERGRID,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,14200.0,14200.0,0.0,39.086378,679600.0,679600.0,170.0,0.0,,,,0,0,0,0,False,False,152.32,0,0,0,14200.0,0.0,39.086378,14160.913622,Power,34,,
28,HINDUNILVR,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,11144.25,11144.25,0.0,35.7538076075,617955.0,617955.0,2060.0,0.0,,,,0,0,0,0,False,False,1831.0699999999997,0,0,0,11144.25,0.0,35.7538076075,11108.4961923925,FMCG,34,,
29,DRREDDY,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,19792.5,19792.5,0.0,45.185502575,1074587.5,1074587.5,4300.0,0.0,,,,0,0,0,0,False,False,3842.8925,0,0,0,19792.5,0.0,45.185502575,19747.314497425,Healthcare,27,,
30,WIPRO,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,21683.84,21683.84,0.0,47.2481790656,860800.0,860800.0,270.0,0.0,,,,0,0,0,0,False,False,238.80749999999998,0,0,0,21683.84,0.0,47.2481790656,21636.5918209344,Information Technology,27,,
31,INFY,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,19422.0,19422.0,0.0,44.78143898,1103400.0,1103400.0,920.0,0.0,,,,0,0,0,0,False,False,821.1,0,0,0,19422.0,0.0,44.78143898,19377.21856102,Information Technology,27,,
32,SUNPHARMA,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,10442.32,10442.32,0.0,34.9882897688,671790.0,671790.0,480.0,0.0,,,,0,0,0,0,False,False,451.94500000000005,0,0,0,10442.32,0.0,34.9882897688,10407.3317102312,Healthcare,27,,
33,RELIANCE,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,33604.619,33604.619,0.0,60.24886143521,1019797.0,1019797.0,2020.0,0.0,,,,0,0,0,0,False,False,1757.0349999999999,0,0,0,33604.619,0.0,60.24886143521,33544.37013856479,Oil Gas & Consumable Fuels,27,,
34,TATASTEEL,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,25028.25,25028.25,0.0,50.895559167500004,594915.0,594915.0,350.0,0.0,,,,0,0,0,0,False,False,311.355,0,0,0,25028.25,0.0,50.895559167500004,24977.3544408325,Metals & Mining,27,,
35,CIPLA,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,12548.25,12548.25,0.0,37.284995967499995,844935.0,844935.0,650.0,0.0,,,,0,0,0,0,False,False,612.1274999999999,0,0,0,12548.25,0.0,37.284995967499995,12510.9650040325,Healthcare,27,,
36,MARUTI,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,16419.0,16419.0,0.0,41.506397209999996,599970.0,599970.0,6000.0,0.0,,,,0,0,0,0,False,False,5323.3375,0,0,0,16419.0,0.0,41.506397209999996,16377.49360279,Automobile,27,,
37,VEDL,2020-07-31,2020-08-03,universe_removal,1,0,False,False,13020.0,2170.0000000000005,0.0,68.1328833,637360.0,637360.0,105.0,0.0,,,,0,0,0,0,False,False,96.72999999999999,0,0,0,2170.0000000000005,0.0,68.1328833,2101.8671167,Metals & Mining,3,,
38,INDUSINDBK,2020-08-28,2020-09-21,stop_loss,1,0,False,False,22620.0,-21004.000000000004,0.0,98.94176396,918880.0,918880.0,580.0,0.0,,,,0,0,0,0,False,True,565.8025,0,0,0,-21004.000000000004,0.0,98.94176396,-21102.941763960003,Financial Services,24,,
39,SBIN,2020-08-28,2020-09-21,stop_loss,1,0,False,False,8550.0,-51258.59999999999,0.0,93.64116357399999,606150.0,606150.0,205.0,0.0,,,,0,0,0,0,False,True,191.1225,0,0,0,-51258.59999999999,0.0,93.64116357399999,-51352.24116357399,Financial Services,24,,
40,HEROMOTOCO,2020-08-28,2020-11-26,completed,1,2,True,True,80686.14,48811.14,31875.0,7449.293592772599,926100.0,926100.0,3000.0,2918.3,2020-09-24,3088.9,2799.8,300,0,300,0,False,False,2600.405,0,0,0,48811.14,31875.0,7449.293592772599,73236.84640722741,Automobile,90,-0.02723333333333322,-0.04060583216256042
41,AXISBANK,2020-08-28,2020-09-09,stop_loss,1,0,False,False,6610.5599999999995,-29982.0,0.0,77.11838744079999,533220.0,533220.0,450.0,0.0,,,,0,0,0,0,False,True,432.82,0,0,0,-29982.0,0.0,77.11838744079999,-30059.1183874408,Financial Services,12,,
42,ASIANPAINT,2020-08-28,2020-09-24,put_expired_otm,1,0,False,False,9301.5,9301.5,0.0,33.744122885,569550.0,569550.0,1900.0,0.0,,,,0,0,0,0,False,False,1664.385,0,0,0,9301.5,0.0,33.744122885,9267.755877115,Consumer Durables,27,,
43,M&M,2020-08-28,2020-11-26,completed,1,2,True,True,87360.0,-127399.99999999997,214759.99999999997,7712.5245434,879690.0,879690.0,610.0,575.1,2020-09-24,592.3,591.95,1400,0,1400,0,False,False,536.6899999999999,0,0,0,-127399.99999999997,214759.99999999997,7712.5245434,79647.47545660002,Automobile,90,-0.05721311475409829,0.029299252303947254
44,MARUTI,2020-08-28,2020-10-29,completed,1,1,True,True,28406.62,-53593.38,82000.0,5693.8326200058,681025.0,681025.0,6800.0,6297.7,2020-09-24,6497.7,6497.7,100,0,100,0,False,False,6038.485000000001,0,0,0,-53593.38,82000.0,5693.8326200058,22712.787379994203,Automobile,62,-0.07386764705882354,0.03175762579989527
45,BAJFINANCE,2020-08-28,2020-11-26,completed,1,2,True,True,54892.475000000006,-380695.02499999997,448087.5,8444.45956868525,881750.0,881750.0,3450.0,3028.9,2020-09-24,3138.95,3138.95,250,0,250,0,False,False,3120.1800000000003,0,0,0,-380695.02499999997,448087.5,8444.45956868525,58948.015431314765,Financial Services,90,-0.12205797101449267,0.03633332232823783
46,ICICIBANK,2020-08-28,2020-10-29,completed,1,1,True,True,32845.45,-143704.55,176549.99999999997,8615.2738320655,1019287.5,1019287.5,370.0,335.7,2020-09-24,348.65,348.65,2750,0,2750,0,False,False,348.245,0,0,0,-143704.55,176549.99999999997,8615.2738320655,24230.1761679345,Financial Services,62,-0.09270270270270276,0.038576109621685895
47,TECHM,2020-08-28,2020-09-24,put_expired_otm,1,0,False,False,10997.999999999998,10997.999999999998,0.0,35.594308819999995,839880.0,839880.0,700.0,0.0,,,,0,0,0,0,False,False,639.4975000000001,0,0,0,10997.999999999998,0.0,35.594308819999995,10962.405691179998,Information Technology,27,,
48,TATASTEEL,2020-08-28,2020-10-29,completed,1,1,True,True,21464.71,-76285.29,97750.0,5570.1540022789,677280.0,677280.0,400.0,343.9,2020-09-24,352.1,352.1,1700,0,1700,0,False,False,360.57,0,0,0,-76285.29,97750.0,5570.1540022789,15894.555997721094,Metals & Mining,62,-0.1402500000000001,0.023844140738586983
49,KOTAKBANK,2020-08-28,2020-10-29,completed,1,1,True,True,13923.039999999999,-115996.96000000008,129920.00000000007,4790.8380205936,548280.0,548280.0,1360.0,1246.1,2020-09-24,1253.05,1253.05,400,0,400,0,False,False,1247.0349999999999,0,0,0,-115996.96000000008,129920.00000000007,4790.8380205936,9132.201979406396,Financial Services,62,-0.0837500000000001,0.005577401492657064
50,EICHERMOT,2020-08-28,2020-10-29,completed,1,1,True,True,55743.205,19903.20500000005,35839.99999999995,6091.903016465951,735385.0,735385.0,2100.0,2034.45,2020-09-24,2117.5,2108.1,350,0,350,0,False,False,1881.56,0,0,0,19903.20500000005,35839.99999999995,6091.903016465951,49651.30198353405,Automobile,62,-0.03121428571428564,0.036201430362014175
51,SUNPHARMA,2020-08-28,2020-11-26,completed,1,2,True,True,44021.32,7761.320000000034,36259.99999999997,5892.0941355788,710430.0,710430.0,510.0,485.8,2020-09-24,489.65,456.35,1400,0,1400,0,False,False,472.3875,0,0,0,7761.320000000034,36259.99999999997,5892.0941355788,38129.225864421205,Healthcare,90,-0.047450980392156894,-0.060621655002058406
52,TITAN,2020-08-28,2020-09-24,put_expired_otm,1,0,False,False,11626.875,11626.875,0.0,36.280153606249996,809325.0,809325.0,1080.0,0.0,,,,0,0,0,0,False,False,963.9849999999999,0,0,0,11626.875,0.0,36.280153606249996,11590.59484639375,Consumer Durables,27,,
53,DRREDDY,2020-09-29,2020-10-29,put_expired_otm,1,0,False,False,35806.875,35806.875,0.0,62.65061980624999,1218412.5,1218412.5,4900.0,0.0,,,,0,0,0,0,False,False,4321.57,0,0,0,35806.875,0.0,62.65061980624999,35744.22438019375,Healthcare,30,,
54,KOTAKBANK,2020-11-02,2020-11-26,put_expired_otm,1,0,False,False,11115.0,11115.0,0.0,35.72190785,591920.0,591920.0,1480.0,0.0,,,,0,0,0,0,False,False,1343.595,0,0,0,11115.0,0.0,35.72190785,11079.27809215,Financial Services,24,,
55,ASIANPAINT,2020-11-02,2020-11-26,put_expired_otm,1,0,False,False,9213.75,9213.75,0.0,33.648423612500004,629610.0,629610.0,2100.0,0.0,,,,0,0,0,0,False,False,1846.9225,0,0,0,9213.75,0.0,33.648423612500004,9180.1015763875,Consumer Durables,24,,
56,BHARTIARTL,2020-11-02,2020-11-26,put_expired_otm,1,0,False,False,8301.735,8301.735,0.0,32.653789173650004,758724.9,758724.9,410.0,0.0,,,,0,0,0,0,False,False,388.78999999999996,0,0,0,8301.735,0.0,32.653789173650004,8269.08121082635,Telecommunication,24,,
57,TATASTEEL,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,20718.75,20718.75,0.0,46.1956615625,917915.0,917915.0,540.0,0.0,,,,0,0,0,0,False,False,490.7475,0,0,0,20718.75,0.0,46.1956615625,20672.5543384375,Metals & Mining,34,,
58,BAJFINANCE,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,32369.999999999996,32369.999999999996,0.0,58.9023983,1149937.5,1149937.5,4600.0,0.0,,,,0,0,0,0,False,False,4172.4800000000005,0,0,0,32369.999999999996,0.0,58.9023983,32311.097601699996,Financial Services,34,,
59,HINDALCO,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,36474.75,36474.75,0.0,63.3789976025,945355.0,945355.0,220.0,0.0,,,,0,0,0,0,False,False,192.39749999999998,0,0,0,36474.75,0.0,63.3789976025,36411.3710023975,Metals & Mining,34,,
60,JSWSTEEL,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,28957.5,28957.5,0.0,55.180759925,917865.0,917865.0,340.0,0.0,,,,0,0,0,0,False,False,297.66999999999996,0,0,0,28957.5,0.0,55.180759925,28902.319240075,Metals & Mining,34,,
61,ADANIPORTS,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,25106.25,25106.25,0.0,50.980625187499996,974875.0,974875.0,390.0,0.0,,,,0,0,0,0,False,False,349.8175,0,0,0,25106.25,0.0,50.980625187499996,25055.2693748125,Services,34,,
62,INDUSINDBK,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,23790.0,23790.0,0.0,49.5451361,639920.0,639920.0,800.0,0.0,,,,0,0,0,0,False,False,729.0024999999999,0,0,0,23790.0,0.0,49.5451361,23740.4548639,Financial Services,34,,
63,KOTAKBANK,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,15736.48,15736.48,0.0,40.7620477232,719960.0,719960.0,1800.0,0.0,,,,0,0,0,0,False,False,1621.0349999999999,0,0,0,15736.48,0.0,40.7620477232,15695.7179522768,Financial Services,34,,
64,SBIN,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,21937.5,21937.5,0.0,47.524818125,704850.0,704850.0,235.0,0.0,,,,0,0,0,0,False,False,207.61249999999998,0,0,0,21937.5,0.0,47.524818125,21889.975181875,Financial Services,34,,
65,HDFCBANK,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,8660.41,8660.41,0.0,33.0449565419,747917.5,747917.5,1360.0,0.0,,,,0,0,0,0,False,False,1224.7224999999999,0,0,0,8660.41,0.0,33.0449565419,8627.3650434581,Financial Services,34,,
66,ITC,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,8159.999999999999,8159.999999999999,0.0,32.49921439999999,591840.0,591840.0,185.0,0.0,,,,0,0,0,0,False,False,164.6025,0,0,0,8159.999999999999,0.0,32.49921439999999,8127.500785599999,FMCG,34,,
67,AXISBANK,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,20826.0,20826.0,0.0,46.31262734,695880.0,695880.0,580.0,0.0,,,,0,0,0,0,False,False,511.36,0,0,0,20826.0,0.0,46.31262734,20779.68737266,Financial Services,34,,
68,DIVISLAB,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,12558.0,12558.0,0.0,37.295629219999995,679890.0,679890.0,3400.0,0.0,,,,0,0,0,0,False,False,3064.335,0,0,0,12558.0,0.0,37.295629219999995,12520.70437078,Healthcare,34,,
69,ASIANPAINT,2021-01-01,2021-05-27,completed,1,4,True,True,48979.14,-85315.86000000002,152295.00000000003,6932.186721816201,812280.0,812280.0,2640.0,2441.7,2021-01-28,2453.65,2277.2,300,0,300,0,False,False,2359.2175,0,0,0,-85315.86000000002,152295.00000000003,6932.1867218162015,60046.953278183806,Consumer Durables,146,-0.07511363636363644,-0.06737109390998075
70,TITAN,2021-01-01,2021-04-29,completed,1,3,True,True,106872.15,64347.149999999965,42525.00000000004,9308.4692401785,1120987.5,1120987.5,1500.0,1450.1,2021-01-28,1420.3,1405.25,750,0,750,0,False,False,1324.81,0,0,0,64347.149999999965,42525.00000000004,9308.4692401785,97563.68075982151,Consumer Durables,118,-0.03326666666666678,-0.03092890145507199
71,HCLTECH,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,14127.75,14127.75,0.0,39.5077052225,629755.0,629755.0,900.0,0.0,,,,0,0,0,0,False,False,807.925,0,0,0,14127.75,0.0,39.5077052225,14088.2422947775,Information Technology,27,,
72,TATASTEEL,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,21630.460000000003,21630.460000000003,0.0,47.9556816554,1035555.0,1035555.0,610.0,0.0,,,,0,0,0,0,False,False,546.635,0,0,0,21630.460000000003,0.0,47.9556816554,21582.504318344603,Metals & Mining,27,,
73,INFY,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,14186.279999999999,14186.279999999999,0.0,39.573609417200004,719880.0,719880.0,1200.0,0.0,,,,0,0,0,0,False,False,1071.3825,0,0,0,14186.279999999999,0.0,39.573609417200004,14146.706390582798,Information Technology,27,,
74,ICICIBANK,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,13674.375,13674.375,0.0,38.997209506249995,700425.0,700425.0,510.0,0.0,,,,0,0,0,0,False,False,448.375,0,0,0,13674.375,0.0,38.997209506249995,13635.37779049375,Financial Services,27,,
75,BAJFINANCE,2021-01-01,2021-02-25,completed,1,1,True,True,60974.075,-118950.92499999994,179924.99999999994,10718.57499133425,1251512.5,1251512.5,5000.0,4810.25,2021-01-28,4734.55,4734.55,250,0,250,0,False,False,4488.1275,0,0,0,-118950.92499999994,179924.99999999994,10718.57499133425,50255.50000866574,Financial Services,55,-0.03795000000000004,-0.015737227794813125
76,WIPRO,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,23400.0,23400.0,0.0,49.948166,1183840.0,1183840.0,370.0,0.0,,,,0,0,0,0,False,False,329.885,0,0,0,23400.0,0.0,49.948166,23350.051834,Information Technology,27,,
77,TECHM,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,18018.0,18018.0,0.0,43.888087819999996,1103520.0,1103520.0,920.0,0.0,,,,0,0,0,0,False,False,831.2575,0,0,0,18018.0,0.0,43.888087819999996,17974.11191218,Information Technology,27,,
78,LT,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,8913.9375,8913.9375,0.0,33.637004485625,701183.75,701183.75,1220.0,0.0,,,,0,0,0,0,False,False,1102.45,0,0,0,8913.9375,0.0,33.637004485625,8880.300495514375,Capital Goods,27,,
79,SUNPHARMA,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,14673.679999999998,14673.679999999998,0.0,40.122416943199994,782460.0,782460.0,560.0,0.0,,,,0,0,0,0,False,False,506.8125,0,0,0,14673.679999999998,0.0,40.122416943199994,14633.557583056798,Healthcare,27,,
80,ULTRACEMCO,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,16126.499999999998,16126.499999999998,0.0,41.758277735,999740.0,999740.0,5000.0,0.0,,,,0,0,0,0,False,False,4497.18,0,0,0,16126.499999999998,0.0,41.758277735,16084.741722264998,Construction Materials,27,,
81,SBILIFE,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,12175.275,12175.275,0.0,37.30923789725,643650.0,643650.0,860.0,0.0,,,,0,0,0,0,False,False,761.0899999999999,0,0,0,12175.275,0.0,37.30923789725,12137.965762102749,Financial Services,27,,
82,UPL,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,11534.25,11534.25,0.0,36.587450157499994,571805.0,571805.0,440.0,0.0,,,,0,0,0,0,False,False,398.905,0,0,0,11534.25,0.0,36.587450157499994,11497.6625498425,Chemicals,27,,
83,HDFCLIFE,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,9706.18,9706.18,0.0,34.529061618200004,703890.0,703890.0,640.0,0.0,,,,0,0,0,0,False,False,576.64,0,0,0,9706.18,0.0,34.529061618200004,9671.650938381801,Financial Services,27,,
84,TATAMOTORS,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,32511.090000000004,32511.090000000004,0.0,60.2071622291,996930.0,996930.0,175.0,0.0,,,,0,0,0,0,False,False,158.525,0,0,0,32511.090000000004,0.0,60.2071622291,32450.882837770903,Automobile,27,,
85,BAJAJ-AUTO,2021-02-01,2021-02-25,put_expired_otm,1,0,False,False,10018.125,10018.125,0.0,34.88030856875,949475.0,949475.0,3800.0,0.0,,,,0,0,0,0,False,False,3497.495,0,0,0,10018.125,0.0,34.88030856875,9983.24469143125,Automobile,24,,
86,TATAMOTORS,2021-02-01,2021-02-25,put_expired_otm,1,0,False,False,45293.340000000004,45293.340000000004,0.0,74.5998479066,1424715.0,1424715.0,250.0,0.0,,,,0,0,0,0,False,False,237.66000000000003,0,0,0,45293.340000000004,0.0,74.5998479066,45218.74015209341,Automobile,24,,
87,GRASIM,2021-02-01,2021-02-25,put_expired_otm,1,0,False,False,9262.5,9262.5,0.0,34.029482375,949905.0,949905.0,1000.0,0.0,,,,0,0,0,0,False,False,956.8025,0,0,0,9262.5,0.0,34.029482375,9228.470517625,Construction Materials,24,,
88,UPL,2021-02-01,2021-02-25,put_expired_otm,1,0,False,False,32131.19,32131.19,0.0,59.7793986281,688350.0,688350.0,530.0,0.0,,,,0,0,0,0,False,False,453.985,0,0,0,32131.19,0.0,59.7793986281,32071.4106013719,Chemicals,24,,
89,AXISBANK,2021-02-01,2021-02-25,put_expired_otm,1,0,False,False,6376.5599999999995,6376.5599999999995,0.0,30.779942794399997,755940.0,755940.0,630.0,0.0,,,,0,0,0,0,False,False,602.9475,0,0,0,6376.5599999999995,0.0,30.779942794399997,6345.780057205599,Financial Services,24,,
